Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
E2,C2,EU,46004.0,2021-06-01 00:00:00.000
E2,C2,EU,51994.0,2021-07-01 00:00:00.000
E2,C2,EU,34272.0,2021-08-01 00:00:00.000
E2,C2,EU,40318.0,2021-09-01 00:00:00.000
E2,C2,EU,15736.0,2021-10-01 00:00:00.000
E2,C2,EU,56510.0,2021-11-01 00:00:00.000
E2,C2,EU,17618.0,2021-12-01 00:00:00.000
E2,C2,AL,624.0,2012-01-01 00:00:00.000
E2,C2,AL,624.0,2012-02-01 00:00:00.000
E2,C2,AL,1118.0,2012-03-01 00:00:00.000
E2,C2,AL,312.0,2012-04-01 00:00:00.000
E2,C2,AL,1664.0,2012-05-01 00:00:00.000
E2,C2,AL,712.0,2012-06-01 00:00:00.000
E2,C2,AL,390.0,2012-07-01 00:00:00.000
E2,C2,AL,0.0,2012-08-01 00:00:00.000
E2,C2,AL,728.0,2012-09-01 00:00:00.000
E2,C2,AL,1748.0,2012-10-01 00:00:00.000
E2,C2,AL,200.0,2012-11-01 00:00:00.000
E2,C2,AL,1240.0,2012-12-01 00:00:00.000
E2,C2,AL,220.0,2013-01-01 00:00:00.000
E2,C2,AL,832.0,2013-02-01 00:00:00.000
E2,C2,AL,360.0,2013-03-01 00:00:00.000
E2,C2,AL,1420.0,2013-04-01 00:00:00.000
E2,C2,AL,1068.0,2013-05-01 00:00:00.000
E2,C2,AL,1080.0,2013-06-01 00:00:00.000
E2,C2,AL,732.0,2013-07-01 00:00:00.000
E2,C2,AL,840.0,2013-08-01 00:00:00.000
E2,C2,AL,560.0,2013-09-01 00:00:00.000
E2,C2,AL,1040.0,2013-10-01 00:00:00.000
E2,C2,AL,728.0,2013-11-01 00:00:00.000
E2,C2,AL,268.0,2013-12-01 00:00:00.000
E2,C2,AL,1560.0,2014-01-01 00:00:00.000
E2,C2,AL,1960.0,2014-02-01 00:00:00.000
E2,C2,AL,1128.0,2014-03-01 00:00:00.000
E2,C2,AL,936.0,2014-04-01 00:00:00.000
E2,C2,AL,1386.0,2014-05-01 00:00:00.000
E2,C2,AL,1300.0,2014-06-01 00:00:00.000
E2,C2,AL,770.0,2014-07-01 00:00:00.000
E2,C2,AL,1134.0,2014-08-01 00:00:00.000
E2,C2,AL,832.0,2014-09-01 00:00:00.000
E2,C2,AL,1140.0,2014-10-01 00:00:00.000
E2,C2,AL,208.0,2014-11-01 00:00:00.000
E2,C2,AL,0.0,2014-12-01 00:00:00.000
E2,C2,AL,1456.0,2015-01-01 00:00:00.000
E2,C2,AL,520.0,2015-02-01 00:00:00.000
E2,C2,AL,884.0,2015-03-01 00:00:00.000
E2,C2,AL,988.0,2015-04-01 00:00:00.000
E2,C2,AL,416.0,2015-05-01 00:00:00.000
E2,C2,AL,208.0,2015-06-01 00:00:00.000
E2,C2,AL,624.0,2015-07-01 00:00:00.000
E2,C2,AL,208.0,2015-08-01 00:00:00.000
E2,C2,AL,624.0,2015-09-01 00:00:00.000
E2,C2,AL,3848.0,2015-10-01 00:00:00.000
E2,C2,AL,208.0,2015-11-01 00:00:00.000
E2,C2,AL,182.0,2015-12-01 00:00:00.000
E2,C2,AL,26.0,2016-01-01 00:00:00.000
E2,C2,AL,0.0,2016-02-01 00:00:00.000
E2,C2,AL,0.0,2016-03-01 00:00:00.000
E2,C2,AL,0.0,2016-04-01 00:00:00.000
E2,C2,AL,0.0,2016-05-01 00:00:00.000
E2,C2,AL,0.0,2016-06-01 00:00:00.000
E2,C2,AL,0.0,2016-07-01 00:00:00.000
E2,C2,AL,0.0,2016-08-01 00:00:00.000
E2,C2,AL,0.0,2016-09-01 00:00:00.000
E2,C2,AL,0.0,2016-10-01 00:00:00.000
E2,C2,AL,0.0,2016-11-01 00:00:00.000
E2,C2,AL,0.0,2016-12-01 00:00:00.000
E2,C2,AL,0.0,2017-01-01 00:00:00.000
E2,C2,AL,0.0,2017-02-01 00:00:00.000
E2,C2,AL,0.0,2017-03-01 00:00:00.000
E2,C2,AL,0.0,2017-04-01 00:00:00.000
E2,C2,AL,0.0,2017-05-01 00:00:00.000
E2,C2,AL,0.0,2017-06-01 00:00:00.000
E2,C2,AL,0.0,2017-07-01 00:00:00.000
E2,C2,AL,0.0,2017-08-01 00:00:00.000
E2,C2,AL,0.0,2017-09-01 00:00:00.000
E2,C2,AL,0.0,2017-10-01 00:00:00.000
E2,C2,AL,0.0,2017-11-01 00:00:00.000
E2,C2,AL,0.0,2017-12-01 00:00:00.000
E2,C2,AL,0.0,2018-01-01 00:00:00.000
E2,C2,AL,0.0,2018-02-01 00:00:00.000
E2,C2,AL,0.0,2018-03-01 00:00:00.000
E2,C2,AL,0.0,2018-04-01 00:00:00.000
E2,C2,AL,0.0,2018-05-01 00:00:00.000
E2,C2,AL,0.0,2018-06-01 00:00:00.000
E2,C2,AL,0.0,2018-07-01 00:00:00.000
E2,C2,AL,0.0,2018-08-01 00:00:00.000
E2,C2,AL,0.0,2018-09-01 00:00:00.000
E2,C2,AL,0.0,2018-10-01 00:00:00.000
E2,C2,AL,0.0,2018-11-01 00:00:00.000
E2,C2,AL,0.0,2018-12-01 00:00:00.000
