Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
BR,EE,R3,33150.0,2018-05-01 00:00:00.000
BR,EE,R3,25300.0,2018-06-01 00:00:00.000
BR,EE,R3,59200.0,2018-07-01 00:00:00.000
BR,EE,R3,42000.0,2018-08-01 00:00:00.000
BR,EE,R3,36500.0,2018-09-01 00:00:00.000
BR,EE,R3,44090.0,2018-10-01 00:00:00.000
BR,EE,R3,19000.0,2018-11-01 00:00:00.000
BR,EE,R3,44326.0,2018-12-01 00:00:00.000
BR,EE,R3,51700.0,2019-01-01 00:00:00.000
BR,EE,R3,47800.0,2019-02-01 00:00:00.000
BR,EE,R3,28980.0,2019-03-01 00:00:00.000
BR,EE,R3,37120.0,2019-04-01 00:00:00.000
BR,EE,R3,32800.0,2019-05-01 00:00:00.000
BR,EE,R3,35000.0,2019-06-01 00:00:00.000
BR,EE,R3,15500.0,2019-07-01 00:00:00.000
BR,EE,R3,57880.0,2019-08-01 00:00:00.000
BR,EE,R3,45700.0,2019-09-01 00:00:00.000
BR,EE,R3,33500.0,2019-10-01 00:00:00.000
BR,EE,R3,20000.0,2019-11-01 00:00:00.000
BR,EE,R3,19000.0,2019-12-01 00:00:00.000
BR,EE,R3,40604.0,2020-01-01 00:00:00.000
BR,EE,R3,34196.0,2020-02-01 00:00:00.000
BR,EE,R3,37500.009,2020-03-01 00:00:00.000
BR,EE,R3,20008.0,2020-04-01 00:00:00.000
BR,EE,R3,68592.0,2020-05-01 00:00:00.000
BR,EE,R3,32942.0,2020-06-01 00:00:00.000
BR,EE,R3,39758.0,2020-07-01 00:00:00.000
BR,EE,R3,29300.0,2020-08-01 00:00:00.000
BR,EE,R3,26000.0,2020-09-01 00:00:00.000
BR,EE,R3,8000.0,2020-10-01 00:00:00.000
BR,EE,R3,36812.0,2020-11-01 00:00:00.000
BR,EE,R3,35000.0,2020-12-01 00:00:00.000
BR,EE,R3,26500.0,2021-01-01 00:00:00.000
BR,EE,R3,33200.0,2021-02-01 00:00:00.000
BR,EE,R3,49800.0,2021-03-01 00:00:00.000
BR,EE,R3,50778.0,2021-04-01 00:00:00.000
BR,EE,R3,15210.0,2021-05-01 00:00:00.000
BR,EE,R3,46004.0,2021-06-01 00:00:00.000
BR,EE,R3,51994.0,2021-07-01 00:00:00.000
BR,EE,R3,34272.0,2021-08-01 00:00:00.000
BR,EE,R3,40318.0,2021-09-01 00:00:00.000
BR,EE,R3,15736.0,2021-10-01 00:00:00.000
BR,EE,R3,56510.0,2021-11-01 00:00:00.000
BR,EE,R3,17618.0,2021-12-01 00:00:00.000
BR,EE,R4,624.0,2012-01-01 00:00:00.000
BR,EE,R4,624.0,2012-02-01 00:00:00.000
BR,EE,R4,1118.0,2012-03-01 00:00:00.000
BR,EE,R4,312.0,2012-04-01 00:00:00.000
BR,EE,R4,1664.0,2012-05-01 00:00:00.000
BR,EE,R4,712.0,2012-06-01 00:00:00.000
BR,EE,R4,390.0,2012-07-01 00:00:00.000
BR,EE,R4,0.0,2012-08-01 00:00:00.000
BR,EE,R4,728.0,2012-09-01 00:00:00.000
BR,EE,R4,1748.0,2012-10-01 00:00:00.000
BR,EE,R4,200.0,2012-11-01 00:00:00.000
BR,EE,R4,1240.0,2012-12-01 00:00:00.000
BR,EE,R4,220.0,2013-01-01 00:00:00.000
BR,EE,R4,832.0,2013-02-01 00:00:00.000
BR,EE,R4,360.0,2013-03-01 00:00:00.000
BR,EE,R4,1420.0,2013-04-01 00:00:00.000
BR,EE,R4,1068.0,2013-05-01 00:00:00.000
BR,EE,R4,1080.0,2013-06-01 00:00:00.000
BR,EE,R4,732.0,2013-07-01 00:00:00.000
BR,EE,R4,840.0,2013-08-01 00:00:00.000
BR,EE,R4,560.0,2013-09-01 00:00:00.000
BR,EE,R4,1040.0,2013-10-01 00:00:00.000
BR,EE,R4,728.0,2013-11-01 00:00:00.000
BR,EE,R4,268.0,2013-12-01 00:00:00.000
BR,EE,R4,1560.0,2014-01-01 00:00:00.000
BR,EE,R4,1960.0,2014-02-01 00:00:00.000
BR,EE,R4,1128.0,2014-03-01 00:00:00.000
BR,EE,R4,936.0,2014-04-01 00:00:00.000
BR,EE,R4,1386.0,2014-05-01 00:00:00.000
BR,EE,R4,1300.0,2014-06-01 00:00:00.000
BR,EE,R4,770.0,2014-07-01 00:00:00.000
BR,EE,R4,1134.0,2014-08-01 00:00:00.000
BR,EE,R4,832.0,2014-09-01 00:00:00.000
BR,EE,R4,1140.0,2014-10-01 00:00:00.000
BR,EE,R4,208.0,2014-11-01 00:00:00.000
BR,EE,R4,0.0,2014-12-01 00:00:00.000
BR,EE,R4,1456.0,2015-01-01 00:00:00.000
BR,EE,R4,520.0,2015-02-01 00:00:00.000
BR,EE,R4,884.0,2015-03-01 00:00:00.000
BR,EE,R4,988.0,2015-04-01 00:00:00.000
BR,EE,R4,416.0,2015-05-01 00:00:00.000
BR,EE,R4,208.0,2015-06-01 00:00:00.000
BR,EE,R4,624.0,2015-07-01 00:00:00.000
BR,EE,R4,208.0,2015-08-01 00:00:00.000
BR,EE,R4,624.0,2015-09-01 00:00:00.000
BR,EE,R4,3848.0,2015-10-01 00:00:00.000
BR,EE,R4,208.0,2015-11-01 00:00:00.000
BR,EE,R4,182.0,2015-12-01 00:00:00.000
BR,EE,R4,26.0,2016-01-01 00:00:00.000
BR,EE,R4,0.0,2016-02-01 00:00:00.000
BR,EE,R4,0.0,2016-03-01 00:00:00.000
BR,EE,R4,0.0,2016-04-01 00:00:00.000
BR,EE,R4,0.0,2016-05-01 00:00:00.000
BR,EE,R4,0.0,2016-06-01 00:00:00.000
BR,EE,R4,0.0,2016-07-01 00:00:00.000
BR,EE,R4,0.0,2016-08-01 00:00:00.000
BR,EE,R4,0.0,2016-09-01 00:00:00.000
BR,EE,R4,0.0,2016-10-01 00:00:00.000
BR,EE,R4,0.0,2016-11-01 00:00:00.000
BR,EE,R4,0.0,2016-12-01 00:00:00.000
BR,EE,R4,0.0,2017-01-01 00:00:00.000
BR,EE,R4,0.0,2017-02-01 00:00:00.000
BR,EE,R4,0.0,2017-03-01 00:00:00.000
BR,EE,R4,0.0,2017-04-01 00:00:00.000
BR,EE,R4,0.0,2017-05-01 00:00:00.000
BR,EE,R4,0.0,2017-06-01 00:00:00.000
BR,EE,R4,0.0,2017-07-01 00:00:00.000
BR,EE,R4,0.0,2017-08-01 00:00:00.000
BR,EE,R4,0.0,2017-09-01 00:00:00.000
BR,EE,R4,0.0,2017-10-01 00:00:00.000
BR,EE,R4,0.0,2017-11-01 00:00:00.000
BR,EE,R4,0.0,2017-12-01 00:00:00.000
BR,EE,R4,0.0,2018-01-01 00:00:00.000
BR,EE,R4,0.0,2018-02-01 00:00:00.000
BR,EE,R4,0.0,2018-03-01 00:00:00.000
BR,EE,R4,0.0,2018-04-01 00:00:00.000
BR,EE,R4,0.0,2018-05-01 00:00:00.000
BR,EE,R4,0.0,2018-06-01 00:00:00.000
BR,EE,R4,0.0,2018-07-01 00:00:00.000
BR,EE,R4,0.0,2018-08-01 00:00:00.000
BR,EE,R4,0.0,2018-09-01 00:00:00.000
BR,EE,R4,0.0,2018-10-01 00:00:00.000
BR,EE,R4,0.0,2018-11-01 00:00:00.000
BR,EE,R4,0.0,2018-12-01 00:00:00.000
BR,EE,R4,0.0,2019-01-01 00:00:00.000
BR,EE,R4,0.0,2019-02-01 00:00:00.000
